  -800.00000000000000       -46.395174891882412     
  -799.92001249999998       -46.380311743809038     
  -799.84002499999997       -46.365428774373456     
  -799.76003749999995       -46.350525932370360     
  -799.68005000000005       -46.335603166415765     
  -799.60006250000004       -46.320660424944244     
  -799.52007500000002       -46.305697656210327     
  -799.44008750000000       -46.290714808286062     
  -799.36009999999999       -46.275711829061223     
  -799.28011249999997       -46.260688666241904     
  -799.20012499999996       -46.245645267349992     
  -799.12013750000006       -46.230581579722752     
  -799.04015000000004       -46.215497550511145     
  -798.96016250000002       -46.200393126679401     
  -798.88017500000001       -46.185268255004232     
  -798.80018749999999       -46.170122882074189     
  -798.72019999999998       -46.154956954289020     
  -798.64021249999996       -46.139770417857548     
  -798.56022499999995       -46.124563218797988     
  -798.48023750000004       -46.109335302937467     
  -798.40025000000003       -46.094086615909944     
  -798.32026250000001       -46.078817103156098     
  -798.24027500000000       -46.063526709922400     
  -798.16028749999998       -46.048215381259851     
  -798.08029999999997       -46.032883062023714     
  -798.00031249999995       -46.017529696872543     
  -797.92032500000005       -46.002155230266659     
  -797.84033750000003       -45.986759606467963     
  -797.76035000000002       -45.971342769538687     
  -797.68036250000000       -45.955904663341109     
  -797.60037499999999       -45.940445231535421     
  -797.52038749999997       -45.924964417579481     
  -797.44039999999995       -45.909462164729142     
  -797.36041250000005       -45.893938416034828     
  -797.28042500000004       -45.878393114342622     
  -797.20043750000002       -45.862826202292808     
  -797.12045000000001       -45.847237622318609     
  -797.04046249999999       -45.831627316645481     
  -796.96047499999997       -45.815995227289562     
  -796.88048749999996       -45.800341296058626     
  -796.80050000000006       -45.784665464548752     
  -796.72051250000004       -45.768967674145259     
  -796.64052500000003       -45.753247866019905     
  -796.56053750000001       -45.737505981131477     
  -796.48054999999999       -45.721741960224577     
  -796.40056249999998       -45.705955743828319     
  -796.32057499999996       -45.690147272254599     
  -796.24058749999995       -45.674316485599306     
  -796.16060000000004       -45.658463323738204     
  -796.08061250000003       -45.642587726329154     
  -796.00062500000001       -45.626689632808933     
  -795.92063750000000       -45.610768982392983     
  -795.84064999999998       -45.594825714074247     
  -795.76066249999997       -45.578859766622415     
  -795.68067499999995       -45.562871078582496     
  -795.60068750000005       -45.546859588274259     
  -795.52070000000003       -45.530825233790701     
  -795.44071250000002       -45.514767952997374     
  -795.36072500000000       -45.498687683531173     
  -795.28073749999999       -45.482584362799557     
