   6.9999999999999996E-010  -0.0000000000000000     
   1.0800699929999999E-005  -2.1389968827930809E-004
   2.1600699860000000E-005  -4.2779937655861619E-004
   3.2400699790000003E-005  -1.4551337518867997E-003
   4.3200699719999999E-005  -2.6686134333680283E-003
   5.4000699649999995E-005  -4.0362859815091809E-003
   6.4800699579999998E-005  -5.5020545939000924E-003
   7.5600699509999994E-005  -7.0311762889049357E-003
   8.6400699439999991E-005  -8.6025945155771954E-003
   9.7200699369999987E-005  -1.0203195823840437E-002
   1.0800069929999998E-004  -1.1824530332735865E-002
   1.1880069922999999E-004  -1.3460971248963980E-002
   1.2960069916000000E-004  -1.5108658261581087E-002
   1.4040069909000000E-004  -1.6764871618278863E-002
   1.5120069901999999E-004  -1.8427649306959178E-002
   1.6200069894999999E-004  -2.0095545788856722E-002
   1.7280069887999999E-004  -2.1767475712984659E-002
   1.8360069880999998E-004  -2.3442610133744636E-002
   1.9440069873999998E-004  -2.5120306031910806E-002
   2.0520069866999997E-004  -2.6800057473766997E-002
   2.1600069859999997E-004  -2.8481461139603027E-002
   2.2680069852999999E-004  -3.0164191586063819E-002
   2.3760069845999999E-004  -3.1847983222760376E-002
   2.4840069838999999E-004  -3.3532616997561833E-002
   2.5920069832000004E-004  -3.5217910434522090E-002
   2.7000069825000003E-004  -3.6903710092421306E-002
   2.8080069818000003E-004  -3.8589885793596103E-002
   2.9160069811000002E-004  -4.0276326162916848E-002
   3.0240069804000002E-004  -4.1962935147106487E-002
   3.1320069797000002E-004  -4.3649629275165150E-002
   3.2400069790000001E-004  -4.5336335484416804E-002
   3.3480069783000001E-004  -4.7022989382113030E-002
   3.4560069776000000E-004  -4.8709533845250778E-002
   3.5640069769000000E-004  -5.0395917885084358E-002
   3.6720069762000000E-004  -5.2082095720328660E-002
   3.7800069754999999E-004  -5.3768026016049103E-002
   3.8880069747999999E-004  -5.5453671254964358E-002
   3.9960069740999999E-004  -5.7138997215232135E-002
   4.1040069733999998E-004  -5.8823972534373804E-002
   4.2120069726999998E-004  -6.0508568343273804E-002
   4.3200069719999997E-004  -6.2192757957491761E-002
   4.4280069713000002E-004  -6.3876516615689674E-002
   4.5360069706000002E-004  -6.5559821256980996E-002
   4.6440069699000002E-004  -6.7242650330583353E-002
   4.7520069692000001E-004  -6.8924983632403514E-002
   4.8600069685000001E-004  -7.0606802164172283E-002
   4.9680069677999995E-004  -7.2288088011539214E-002
   5.0760069671000000E-004  -7.3968824238172082E-002
   5.1840069664000005E-004  -7.5648994793418634E-002
   5.2920069656999999E-004  -7.7328584431503838E-002
   5.4000069650000004E-004  -7.9007578640574117E-002
   5.5080069642999998E-004  -8.0685963580176295E-002
   5.6160069636000003E-004  -8.2363726025986267E-002
   5.7240069628999998E-004  -8.4040853320788797E-002
   5.8320069622000003E-004  -8.5717333330865370E-002
   5.9400069614999997E-004  -8.7393154407074208E-002
   6.0480069608000002E-004  -8.9068305350014601E-002
   6.1560069600999996E-004  -9.0742775378756052E-002
   6.2640069594000001E-004  -9.2416554102688120E-002
   6.3720069586999995E-004  -9.4089631496109979E-002
   6.4800069580000000E-004  -9.5761997875231084E-002
   6.5880069572999995E-004  -9.7433643877300205E-002
   6.6960069566000000E-004  -9.9104560441617556E-002
   6.8040069558999994E-004 -0.10077473879221745     
   6.9120069551999999E-004 -0.10244417042203663     
   7.0200069545000004E-004 -0.10411284707840693     
   7.1280069537999998E-004 -0.10578076074973143     
   7.2360069531000003E-004 -0.10744790365322057     
   7.3440069523999997E-004 -0.10911426822357981     
   7.4520069517000002E-004 -0.11077984710255336     
   7.5600069509999996E-004 -0.11244463312923986     
   7.6680069503000001E-004 -0.11410861933110555     
   7.7760069495999996E-004 -0.11577179891562896     
   7.8840069489000001E-004 -0.11743416526251869     
   7.9920069481999995E-004 -0.11909571191645213     
   8.1000069475000000E-004 -0.12075643258028869     
   8.2080069467999994E-004 -0.12241632110871632     
   8.3160069460999999E-004 -0.12407537150229379     
   8.4240069453999993E-004 -0.12573357790185596     
   8.5320069446999998E-004 -0.12739093458325204     
   8.6400069439999993E-004 -0.12904743595238943     
   8.7480069432999998E-004 -0.13070307654056018     
   8.8560069426000003E-004 -0.13235785100002659     
   8.9640069418999997E-004 -0.13401175409984753     
   9.0720069412000002E-004 -0.13566478072192684     
   9.1800069404999996E-004 -0.13731692585726754     
   9.2880069398000001E-004 -0.13896818460241764     
   9.3960069390999995E-004 -0.14061855215609317     
   9.5040069384000000E-004 -0.14226802381596704     
   9.6120069376999994E-004 -0.14391659497561182     
   9.7200069369999999E-004 -0.14556426112158680     
   9.8280069363000004E-004 -0.14721101783065924     
   9.9360069355999988E-004 -0.14885686076715177     
   1.0044006934899999E-003 -0.15050178568040792     
   1.0152006934200000E-003 -0.15214578840236781     
   1.0260006933500000E-003 -0.15378886484524845     
   1.0368006932800001E-003 -0.15543101099932158     
   1.0476006932099999E-003 -0.15707222293078341     
   1.0584006931400000E-003 -0.15871249677971128     
   1.0692006930700000E-003 -0.16035182875810225     
   1.0800006930000001E-003 -0.16199021514798884     
   1.0908006929299999E-003 -0.16362765229962789     
   1.1016006928599999E-003 -0.16526413662975870     
   1.1124006927900000E-003 -0.16689966461992634     
   1.1232006927200000E-003 -0.16853423281486737     
   1.1340006926499999E-003 -0.17016783782095460     
   1.1448006925799999E-003 -0.17180047630469703     
   1.1556006925100000E-003 -0.17343214499129403     
   1.1664006924400000E-003 -0.17506284066323913     
   1.1772006923699999E-003 -0.17669256015897275     
   1.1880006922999999E-003 -0.17832130037158000     
   1.1988006922300000E-003 -0.17994905824753313     
   1.2096006921600000E-003 -0.18157583078547468     
   1.2204006920900001E-003 -0.18320161503504134     
   1.2312006920199999E-003 -0.18482640809572523     
   1.2420006919500000E-003 -0.18645020711577201     
   1.2528006918800000E-003 -0.18807300929111340     
   1.2636006918100001E-003 -0.18969481186433323     
   1.2744006917399999E-003 -0.19131561212366530     
   1.2852006916699999E-003 -0.19293540740202181     
   1.2960006916000000E-003 -0.19455419507605101     
   1.3068006915300000E-003 -0.19617197256522323     
   1.3176006914599999E-003 -0.19778873733094332     
   1.3284006913899999E-003 -0.19940448687568976     
   1.3392006913200000E-003 -0.20101921874217801     
   1.3500006912500000E-003 -0.20263293051254805     
   1.3608006911799999E-003 -0.20424561980757494     
   1.3716006911099999E-003 -0.20585728428590153     
   1.3824006910400000E-003 -0.20746792164329236     
   1.3932006909700000E-003 -0.20907752961190817     
   1.4040006909000001E-003 -0.21068610595960016     
   1.4148006908299999E-003 -0.21229364848922339     
   1.4256006907599999E-003 -0.21390015503796819     
   1.4364006906900000E-003 -0.21550562347670990     
   1.4472006906200000E-003 -0.21711005170937520     
   1.4580006905499999E-003 -0.21871343767232515     
   1.4688006904799999E-003 -0.22031577933375399     
   1.4796006904100000E-003 -0.22191707469310365     
   1.4904006903400000E-003 -0.22351732178049297     
   1.5012006902699999E-003 -0.22511651865616106     
   1.5120006901999999E-003 -0.22671466340992502     
   1.5228006901300000E-003 -0.22831175416065080     
   1.5336006900600000E-003 -0.22990778905573700     
   1.5444006899899998E-003 -0.23150276627061164     
   1.5552006899199999E-003 -0.23309668400824074     
   1.5660006898499999E-003 -0.23468954049864879     
   1.5768006897800000E-003 -0.23628133399845092     
   1.5876006897100000E-003 -0.23787206279039572     
   1.5984006896399999E-003 -0.23946172518291911     
   1.6092006895699999E-003 -0.24105031950970859     
   1.6200006895000000E-003 -0.24263784412927741     
   1.6308006894300000E-003 -0.24422429742454871     
   1.6416006893599999E-003 -0.24580967780244903     
   1.6524006892899999E-003 -0.24739398369351120     
   1.6632006892200000E-003 -0.24897721355148594     
   1.6740006891500000E-003 -0.25055936585296235     
   1.6848006890799998E-003 -0.25214043909699690     
   1.6956006890099999E-003 -0.25372043180475018     
   1.7064006889399999E-003 -0.25529934251913228     
   1.7172006888700000E-003 -0.25687716980445513     
   1.7280006887999998E-003 -0.25845391224609304     
   1.7388006887299999E-003 -0.26002956845015024     
   1.7496006886599999E-003 -0.26160413704313545     
   1.7604006885900000E-003 -0.26317761667164352     
   1.7712006885200000E-003 -0.26475000600204385     
   1.7820006884499999E-003 -0.26632130372017504     
   1.7928006883799999E-003 -0.26789150853104610     
   1.8036006883100000E-003 -0.26946061915854419     
   1.8144006882400000E-003 -0.27102863434514757     
   1.8252006881699998E-003 -0.27259555285164527     
   1.8360006880999999E-003 -0.27416137345686192     
   1.8468006880299999E-003 -0.27572609495738842     
   1.8576006879600000E-003 -0.27728971616731790     
   1.8684006878899998E-003 -0.27885223591798708     
   1.8792006878199999E-003 -0.28041365305772248     
   1.8900006877499999E-003 -0.28197396645159228     
   1.9008006876800000E-003 -0.28353317498116243     
   1.9116006876100000E-003 -0.28509127754425756     
   1.9224006875399999E-003 -0.28664827305472707     
   1.9332006874699999E-003 -0.28820416044221542     
   1.9440006874000000E-003 -0.28975893865193658     
   1.9548006873299998E-003 -0.29131260664445324     
   1.9656006872599999E-003 -0.29286516339546004     
   1.9764006871899999E-003 -0.29441660789557095     
   1.9872006871199995E-003 -0.29596693915011046     
   1.9980006870499996E-003 -0.29751615617890909     
   2.0088006869799996E-003 -0.29906425801610226     
   2.0196006869099997E-003 -0.30061124370993297     
   2.0304006868399997E-003 -0.30215711232255887     
   2.0412006867699998E-003 -0.30370186292986140     
   2.0520006866999998E-003 -0.30524549462125988     
   2.0628006866299999E-003 -0.30678800649952825     
   2.0736006865599999E-003 -0.30832939768061501     
   2.0844006864899995E-003 -0.30986966729346693     
   2.0952006864199996E-003 -0.31140881447985536     
   2.1060006863499996E-003 -0.31294683839420606     
   2.1168006862799997E-003 -0.31448373820343212     
   2.1276006862099997E-003 -0.31601951308676873     
   2.1384006861399998E-003 -0.31755416223561289     
   2.1492006860699998E-003 -0.31908768485336375     
   2.1600006859999999E-003 -0.32062008015526738     
   2.1708006859299995E-003 -0.32215134736826312     
   2.1816006858599996E-003 -0.32368148573083338     
   2.1924006857899996E-003 -0.32521049449285550     
   2.2032006857199997E-003 -0.32673837291545621     
   2.2140006856499997E-003 -0.32826512027086879     
   2.2248006855799998E-003 -0.32979073584229268     
   2.2356006855099998E-003 -0.33131521892375487     
   2.2464006854399999E-003 -0.33283856881997426     
   2.2572006853699999E-003 -0.33436078484622828     
   2.2680006852999995E-003 -0.33588186632822109     
   2.2788006852299996E-003 -0.33740181260195456     
   2.2896006851599996E-003 -0.33892062301360132     
   2.3004006850899997E-003 -0.34043829691937949     
   2.3112006850199997E-003 -0.34195483368542995     
   2.3220006849499998E-003 -0.34347023268769517     
   2.3328006848799998E-003 -0.34498449331180048     
   2.3436006848099999E-003 -0.34649761495293663     
   2.3544006847399995E-003 -0.34800959701574485     
   2.3652006846699995E-003 -0.34952043891420348     
   2.3760006845999996E-003 -0.35103014007151612     
   2.3868006845299996E-003 -0.35253869992000225     
   2.3976006844599997E-003 -0.35404611790098878     
   2.4084006843899997E-003 -0.35555239346470391     
   2.4192006843199998E-003 -0.35705752607017227     
   2.4300006842499998E-003 -0.35856151518511198     
   2.4408006841799999E-003 -0.36006436028583311     
   2.4516006841099995E-003 -0.36156606085713772     
   2.4624006840399996E-003 -0.36306661639222160     
   2.4732006839699996E-003 -0.36456602639257712     
   2.4840006838999997E-003 -0.36606429036789834     
   2.4948006838299997E-003 -0.36756140783598645     
   2.5056006837599998E-003 -0.36905737832265789     
   2.5164006836899998E-003 -0.37055220136165268     
   2.5272006836199999E-003 -0.37204587649454485     
   2.5380006835499995E-003 -0.37353840327065430     
   2.5488006834799995E-003 -0.37502978124695918     
   2.5596006834099996E-003 -0.37652000998801044     
   2.5704006833399996E-003 -0.37800908906584729     
   2.5812006832699997E-003 -0.37949701805991376     
   2.5920006831999997E-003 -0.38098379655697667     
   2.6028006831299998E-003 -0.38246942415104462     
   2.6136006830599998E-003 -0.38395390044328881     
   2.6244006829899999E-003 -0.38543722504196370     
   2.6352006829199995E-003 -0.38691939756233024     
   2.6460006828499995E-003 -0.38840041762657934     
   2.6568006827799996E-003 -0.38988028486375664     
   2.6676006827099997E-003 -0.39135899890968834     
   2.6784006826399997E-003 -0.39283655940690831     
   2.6892006825699998E-003 -0.39431296600458587     
   2.7000006824999998E-003 -0.39578821835845479     
   2.7108006824299999E-003 -0.39726231613074331     
   2.7216006823599995E-003 -0.39873525899010520     
   2.7324006822899995E-003 -0.40020704661155143     
   2.7432006822199996E-003 -0.40167767867638299     
   2.7540006821499996E-003 -0.40314715487212532     
   2.7648006820799997E-003 -0.40461547489246208     
   2.7756006820099997E-003 -0.40608263843717157     
   2.7864006819399998E-003 -0.40754864521206252     
   2.7972006818699998E-003 -0.40901349492891215     
   2.8080006817999999E-003 -0.41047718730540378     
   2.8188006817299995E-003 -0.41193972206506624     
   2.8296006816599995E-003 -0.41340109893721355     
   2.8404006815899996E-003 -0.41486131765688578     
   2.8512006815199996E-003 -0.41632037796479027     
   2.8620006814499997E-003 -0.41777827960724412     
   2.8728006813799997E-003 -0.41923502233611704     
   2.8836006813099998E-003 -0.42069060590877527     
   2.8944006812399998E-003 -0.42214503008802612     
   2.9052006811699995E-003 -0.42359829464206294     
   2.9160006810999995E-003 -0.42505039934441152     
   2.9268006810299996E-003 -0.42650134397387646     
   2.9376006809599996E-003 -0.42795112831448862     
   2.9484006808899997E-003 -0.42939975215545317     
   2.9592006808199997E-003 -0.43084721529109860     
   2.9700006807499998E-003 -0.43229351752082551     
   2.9808006806799998E-003 -0.43373865864905742     
   2.9916006806099999E-003 -0.43518263848519056     
   3.0024006805399995E-003 -0.43662545684354626     
   3.0132006804699995E-003 -0.43806711354332190     
   3.0240006803999996E-003 -0.43950760840854414     
   3.0348006803299996E-003 -0.44094694126802153     
   3.0456006802599997E-003 -0.44238511195529862     
   3.0564006801899997E-003 -0.44382212030861040     
   3.0672006801199998E-003 -0.44525796617083679     
   3.0780006800499998E-003 -0.44669264938945824     
   3.0888006799799994E-003 -0.44812616981651188     
   3.0996006799099995E-003 -0.44955852730854795     
   3.1104006798399995E-003 -0.45098972172658680     
   3.1212006797699996E-003 -0.45241975293607695     
   3.1320006796999996E-003 -0.45384862080685257     
   3.1428006796299997E-003 -0.45527632521309269     
   3.1536006795599997E-003 -0.45670286603328009     
   3.1644006794899998E-003 -0.45812824315016110     
   3.1752006794199998E-003 -0.45955245645070558     
   3.1860006793499995E-003 -0.46097550582606756     
   3.1968006792799995E-003 -0.46239739117154671     
   3.2076006792099996E-003 -0.46381811238654930     
   3.2184006791399996E-003 -0.46523766937455074     
   3.2292006790699997E-003 -0.46665606204305782     
   3.2400006789999997E-003 -0.46807329030357164     
   3.2508006789299998E-003 -0.46948935407155129     
   3.2616006788599998E-003 -0.47090425326637703     
   3.2724006787899994E-003 -0.47231798781131512     
   3.2832006787199995E-003 -0.47373055763348221     
   3.2940006786499995E-003 -0.47514196266381031     
   3.3048006785799996E-003 -0.47655220283701255     
   3.3156006785099996E-003 -0.47796127809154881     
   3.3264006784399997E-003 -0.47936918836959208     
   3.3372006783699997E-003 -0.48077593361699517     
   3.3480006782999998E-003 -0.48218151378325758     
   3.3588006782299998E-003 -0.48358592882149332     
   3.3696006781599994E-003 -0.48498917868839808     
   3.3804006780899995E-003 -0.48639126334421789     
   3.3912006780199996E-003 -0.48779218275271757     
   3.4020006779499996E-003 -0.48919193688114970     
   3.4128006778799997E-003 -0.49059052570022338     
   3.4236006778099997E-003 -0.49198794918407435     
   3.4344006777399998E-003 -0.49338420731023475     
   3.4452006776699998E-003 -0.49477930005960347     
   3.4560006775999994E-003 -0.49617322741641645     
   3.4668006775299995E-003 -0.49756598936821783     
   3.4776006774599995E-003 -0.49895758590583134     
   3.4884006773899996E-003 -0.50034801702333154     
   3.4992006773199996E-003 -0.50173728271801621     
   3.5100006772499997E-003 -0.50312538299037779     
   3.5208006771799997E-003 -0.50451231784407680     
   3.5316006771099998E-003 -0.50589808728591368     
   3.5424006770399998E-003 -0.50728269132580284     
   3.5532006769699994E-003 -0.50866612997674521     
   3.5640006768999995E-003 -0.51004840325480250     
   3.5748006768299995E-003 -0.51142951117907121     
   3.5856006767599996E-003 -0.51280945377165610     
   3.5964006766899996E-003 -0.51418823105764611     
   3.6072006766199997E-003 -0.51556584306508735     
   3.6180006765499997E-003 -0.51694228982496016     
   3.6288006764799998E-003 -0.51831757137115264     
   3.6396006764099998E-003 -0.51969168774043772     
   3.6504006763399995E-003 -0.52106463897244781     
   3.6612006762699995E-003 -0.52243642510965205     
   3.6720006761999996E-003 -0.52380704619733165     
   3.6828006761299996E-003 -0.52517650228355728     
   3.6936006760599997E-003 -0.52654479341916560     
   3.7044006759899997E-003 -0.52791191965773643     
   3.7152006759199998E-003 -0.52927788105556983     
   3.7260006758499998E-003 -0.53064267767166473     
   3.7368006757799994E-003 -0.53200630956769490     
   3.7476006757099995E-003 -0.53336877680798889     
   3.7584006756399995E-003 -0.53473007945950723     
   3.7692006755699996E-003 -0.53609021759182107     
   3.7800006754999996E-003 -0.53744919127709134     
   3.7908006754299997E-003 -0.53880700059004705     
   3.8016006753599997E-003 -0.54016364560796493     
   3.8124006752899998E-003 -0.54151912641064881     
   3.8232006752199998E-003 -0.54287344308040886     
   3.8340006751499994E-003 -0.54422659570204157     
   3.8448006750799995E-003 -0.54557858436280982     
   3.8556006750099995E-003 -0.54692940915242283     
   3.8664006749399996E-003 -0.54827907016301691     
   3.8772006748699996E-003 -0.54962756748913588     
   3.8880006747999997E-003 -0.55097490122771187     
   3.8988006747299997E-003 -0.55232107147804577     
   3.9096006746599998E-003 -0.55366607834178949     
   3.9204006745899994E-003 -0.55500992192292675     
   3.9312006745199999E-003 -0.55635260232775396     
   3.9420006744499995E-003 -0.55769411966486315     
   3.9528006743800000E-003 -0.55903447404512296     
   3.9636006743099996E-003 -0.56037366558166146     
   3.9744006742399992E-003 -0.56171169438984780     
   3.9852006741699997E-003 -0.56304856058727459     
   3.9960006740999993E-003 -0.56438426429374122     
   4.0068006740299998E-003 -0.56571880563123578     
   4.0176006739599994E-003 -0.56705218472391861     
   4.0284006738899999E-003 -0.56838440169810522     
