   6.9999999999999996E-010  -0.0000000000000000     
   1.0800699929999999E-005  -6.9381890667734463E-005
   2.1600699860000000E-005  -1.3876378133546893E-004
   3.2400699790000003E-005  -4.7205813171259160E-004
   4.3200699719999999E-005  -8.6575548148336355E-004
   5.4000699649999995E-005  -1.3095021131653238E-003
   6.4800699579999998E-005  -1.7850961449482534E-003
   7.5600699509999994E-005  -2.2812622402445895E-003
   8.6400699439999991E-005  -2.7911656390534651E-003
   9.7200699369999987E-005  -3.3105491573563448E-003
   1.0800069929999998E-004  -3.8366691820056861E-003
   1.1880069922999999E-004  -4.3676984618519505E-003
   1.2960069916000000E-004  -4.9023832116260506E-003
   1.4040069909000000E-004  -5.4398399596104451E-003
   1.5120069901999999E-004  -5.9794312848489685E-003
   1.6200069894999999E-004  -6.5206874936620174E-003
   1.7280069887999999E-004  -7.0632558787800982E-003
   1.8360069880999998E-004  -7.6068670211571878E-003
   1.9440069873999998E-004  -8.1513119031297859E-003
   2.0520069866999997E-004  -8.6964260466335964E-003
   2.1600069859999997E-004  -9.2420783169888960E-003
   2.2680069852999999E-004  -9.7881628874270897E-003
   2.3760069845999999E-004  -1.0334593384031735E-002
   2.4840069838999999E-004  -1.0881298559922137E-002
   2.5920069832000004E-004  -1.1428219058365682E-002
   2.7000069825000003E-004  -1.1975304962166037E-002
   2.8080069818000003E-004  -1.2522513918132708E-002
   2.9160069811000002E-004  -1.3069809687189205E-002
   3.0240069804000002E-004  -1.3617161012999432E-002
   3.1320069797000002E-004  -1.4164540731403099E-002
   3.2400069790000001E-004  -1.4711925063655045E-002
   3.3480069783000001E-004  -1.5259293051214330E-002
   3.4560069776000000E-004  -1.5806626100457043E-002
   3.5640069769000000E-004  -1.6353907613425065E-002
   3.6720069762000000E-004  -1.6901122686413153E-002
   3.7800069754999999E-004  -1.7448257862419506E-002
   3.8880069747999999E-004  -1.7995300926646206E-002
   3.9960069740999999E-004  -1.8542240736622084E-002
   4.1040069733999998E-004  -1.9089067080335469E-002
   4.2120069726999998E-004  -1.9635770557155093E-002
   4.3200069719999997E-004  -2.0182342477390411E-002
   4.4280069713000002E-004  -2.0728774777176044E-002
   4.5360069706000002E-004  -2.1275059946016504E-002
   4.6440069699000002E-004  -2.1821190964839327E-002
   4.7520069692000001E-004  -2.2367161252809846E-002
