   0.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000        1.0000000000000000     
  0.10000000000000001        1.0049875724254294        1.0050125208594010       0.99498742658493422       0.99501247919268232     
  0.20000000000000001        1.0199506593284862        1.0202013400267558       0.97994932577271299       0.98019867330675525     
  0.30000000000000004        1.0451385277286043        1.0460278599087169       0.95513646493055560       0.95599748183309985     
  0.40000000000000002        1.0811053859824020        1.0832870676749586       0.92109357457442320       0.92311634638663576     
  0.50000000000000000        1.1287292754179035        1.1331484530668263       0.87863570398485291       0.88249690258459546     
  0.60000000000000009        1.1892425743208603        1.1972173631218102       0.82880844127418385       0.83527021141127200     
  0.70000000000000007        1.2642723580665614        1.2776213132048866       0.77283444159387948       0.78270453824186814     
  0.80000000000000004        1.3558875074563845        1.3771277643359572       0.71205049690407263       0.72614903707369083     
  0.90000000000000002        1.4666468155446390        1.4993025000567670       0.64784047221215701       0.66697681085847438     
