   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1.00000005E-03   4.92954021E-03   9.08313319E-03   1.34557234E-02   1.78655125E-02   2.22888887E-02   2.67180707E-02   3.11516747E-02   3.55858468E-02   4.00229506E-02   4.44581285E-02   4.88975756E-02   5.33306077E-02   5.77754714E-02   6.21942952E-02   6.66900724E-02   7.06567168E-02
   2.00000009E-03   9.85901803E-03   1.81658771E-02   2.69102082E-02   3.57281528E-02   4.45722044E-02   5.34265637E-02   6.22881800E-02   7.11490959E-02   8.00137669E-02   8.88722241E-02   9.77365971E-02  0.106585249      0.115454391      0.124268107      0.133231834      0.141134843    
   3.00000003E-03   1.47883706E-02   2.72478443E-02   4.03622091E-02   5.35850227E-02   6.68443665E-02   8.01158920E-02   9.33943465E-02  0.106667183      0.119940341      0.133198321      0.146458566      0.159688100      0.172940373      0.186101153      0.199477270      0.211256221    
   4.00000019E-03   1.97175387E-02   3.63286510E-02   5.38104959E-02   7.14332610E-02   8.90998244E-02  0.106776498      0.124455042      0.142117545      0.159770653      0.177392542      0.195005208      0.212563470      0.230137318      0.247573689      0.265279114      0.280843616    
   4.99999989E-03   2.46464536E-02   4.54078987E-02   6.72538131E-02   8.92700031E-02  0.111332990      0.133398786      0.155455127      0.177477643      0.199472696      0.221411094      0.243318260      0.265136093      0.286949664      0.308566600      0.330490947      0.349721134    
   6.00000005E-03   2.95750629E-02   5.44852242E-02   8.06909502E-02  0.107092313      0.133538321      0.159973279      0.186379522      0.212725088      0.239014655      0.265210479      0.291340023      0.317331076      0.343282461      0.368961692      0.394967794      0.417714655    
   7.00000022E-03   3.45032923E-02   6.35602102E-02   9.41206664E-02  0.124897376      0.155710295      0.186490402      0.217213169      0.247837469      0.278364688      0.308747172      0.339012861      0.369074106      0.399041682      0.428642094      0.458566278      0.484652370    
   8.00000038E-03   3.94311026E-02   7.26324767E-02  0.107541665      0.142682299      0.177843258      0.212940618      0.247941062      0.282792479      0.317491353      0.351978183      0.386279732      0.420291454      0.454133987      0.487491995      0.521144867      0.550365031    
   8.99999961E-03   4.43584062E-02   8.17016363E-02  0.120952770      0.160444230      0.199931741      0.239314467      0.278548151      0.317567945      0.356362998      0.394860595      0.433083981      0.470910072      0.508467317      0.545397520      0.582564414      0.614686489    
   9.99999978E-03   4.92851436E-02   9.07673463E-02  0.134352744      0.178180292      0.221970305      0.265602559      0.309019655      0.352141768      0.394948721      0.437352180      0.479369760      0.520858109      0.561950862      0.602246404      0.642688453      0.677454293    
   1.09999999E-02   5.42112701E-02   9.98291448E-02  0.147740334      0.195887640      0.243953347      0.291795373      0.339340687      0.386492074      0.433217347      0.479410619      0.525081396      0.570064187      0.614495397      0.657928586      0.701383173      0.738509715    
   1.20000001E-02   5.91367111E-02  0.108886681      0.161114320      0.213563412      0.265875280      0.317883521      0.369496495      0.420596898      0.471138299      0.520994365      0.570164323      0.618458331      0.666013122      0.712336183      0.758517981      0.797698379    
   1.30000003E-02   6.40614033E-02  0.117939606      0.174473479      0.231204763      0.287730902      0.343857676      0.399472415      0.454434663      0.508680880      0.562062263      0.614564478      0.665971577      0.716417730      0.765363753      0.813965917      0.854870737    
   1.40000004E-02   6.89852983E-02  0.126987427      0.187816486      0.248808816      0.309514493      0.369708627      0.429253787      0.487983972      0.545815289      0.602573693      0.658228755      0.712536395      0.765625000      0.816908717      0.867603600      0.909882307    
   1.49999997E-02   7.39082992E-02  0.136029899      0.201142266      0.266372710      0.331220537      0.395426869      0.458826095      0.521223485      0.582511485      0.642488301      0.701104701      0.758086145      0.813552856      0.866870940      0.919311702      0.962593853    
   1.60000008E-02   7.88304135E-02  0.145066544      0.214449495      0.283893734      0.352843940      0.421003371      0.488174975      0.554131925      0.618740082      0.681766808      0.743141234      0.802556217      0.860121310      0.915153861      0.968975484       1.01287246    
   1.70000009E-02   8.37515220E-02  0.154096931      0.227736965      0.301369011      0.374379069      0.446428895      0.517286122      0.586688578      0.654471934      0.720370352      0.784287810      0.845883191      0.905252099      0.961663842       1.01648414       1.06059074    
   1.79999992E-02   8.86715204E-02  0.163120806      0.241003409      0.318795621      0.395820498      0.471694261      0.546145380      0.618872702      0.689678431      0.758260429      0.824495137      0.888005316      0.948870242       1.00631058       1.06173217       1.10562813    
   1.89999994E-02   9.35904384E-02  0.172137693      0.254247755      0.336170912      0.417163014      0.496790648      0.574738801      0.650663972      0.724331141      0.795399725      0.863715172      0.928862691      0.990902603       1.04900801       1.10461903       1.14787090    
   1.99999996E-02   9.85082164E-02  0.181147218      0.267468601      0.353491962      0.438401192      0.521708727      0.603052497      0.682042122      0.758402824      0.831751585      0.901901066      0.968397021       1.03127909       1.08967316       1.14504933       1.18721223    
   2.09999997E-02  0.103424706      0.190149054      0.280664772      0.370756090      0.459529817      0.546439707      0.631072342      0.712987125      0.791865349      0.867279768      0.939006865       1.00655222       1.06993210       1.12822747       1.18293297       1.22355258    
   2.19999999E-02  0.108339913      0.199142709      0.293835104      0.387960404      0.480543464      0.570974886      0.658784807      0.743479550      0.824692428      0.901949286      0.974988222       1.04327345       1.10679710       1.16459572       1.21818590       1.25680017    
   2.30000000E-02  0.113253757      0.208127901      0.306978375      0.405102164      0.501436830      0.595305264      0.686176658      0.773499787      0.856857359      0.935725570       1.00980222       1.07850909       1.14181256       1.19870818       1.25072968       1.28687096    
   2.40000002E-02  0.118166164      0.217104197      0.320093423      0.422178596      0.522204876      0.619422138      0.713234365      0.803029180      0.888334572      0.968575418       1.04340684       1.11220825       1.17491984       1.23049819       1.28049171       1.31368899    
   2.50000004E-02  0.123077087      0.226071209      0.333178967      0.439187050      0.542842448      0.643316925      0.739944816      0.832048357      0.919098735       1.00046623       1.07576215       1.14432335       1.20606363       1.25990438       1.30740619       1.33718622    
   2.60000005E-02  0.127986491      0.235028625      0.346233785      0.456124634      0.563344240      0.666981041      0.766295016      0.860539496      0.949124873       1.03136647       1.10682905       1.17480862       1.23519206       1.28686976       1.33141303       1.35730362    
   2.70000007E-02  0.132894218      0.243975952      0.359256625      0.472988784      0.583705246      0.690405786      0.792271912      0.888484240      0.978389323       1.06124532       1.13657057       1.20362055       1.26225615       1.31134188       1.35245895       1.37399006    
   2.80000009E-02  0.137800336      0.252912879      0.372246504      0.489776522      0.603920162      0.713583171      0.817863166      0.915864825       1.00686836       1.09007323       1.16495132       1.23071814       1.28721082       1.33327377       1.37049699       1.38720345    
   2.89999992E-02  0.142704651      0.261838943      0.385201961      0.506485462      0.623984098      0.736504555      0.843056083      0.942663729       1.03453922       1.11782193       1.19193697       1.25606287       1.31001449       1.35262251       1.38548720       1.39691031    
   2.99999993E-02  0.147607222      0.270753980      0.398122072      0.523112535      0.643891871      0.759161830      0.867838442      0.968864501       1.06137943       1.14446390       1.21749520       1.27961850       1.33062875       1.36935103       1.39739609       1.40308619    
   3.09999995E-02  0.152507901      0.279657334      0.411005437      0.539655566      0.663638711      0.781546891      0.892198443      0.994449615       1.08736789       1.16997266       1.24159586       1.30135143       1.34901965       1.38342667       1.40619743       1.40571535    
   3.20000015E-02  0.157406703      0.288548827      0.423850954      0.556111455      0.683219731      0.803651750      0.916123986       1.01940370       1.11248326       1.19432282       1.26420951       1.32123113       1.36515594       1.39482200       1.41187131       1.40479136    
   3.29999998E-02  0.162303492      0.297427922      0.436657399      0.572477698      0.702629685      0.825468421      0.939603269       1.04371071       1.13670564       1.21749043       1.28530943       1.33922863       1.37901092       1.40351546       1.41440547       1.40031624    
   3.40000018E-02  0.167198285      0.306294382      0.449423611      0.588751733      0.721864045      0.846988916      0.962625086       1.06735480       1.16001558       1.23945260       1.30487013       1.35531867       1.39056158       1.40948963       1.41379404       1.39230156    
   3.50000001E-02  0.172090888      0.315147638      0.462148458      0.604930699      0.740918040      0.868205786      0.985178173       1.09032094       1.18239450       1.26018739       1.32286847       1.36947846       1.39978826       1.41273320       1.41003847       1.38076746    
   3.59999985E-02  0.176981419      0.323987514      0.474830627      0.621012211      0.759786546      0.889111340       1.00725162       1.11259508       1.20382404       1.27967441       1.33928239       1.38168752       1.40667570       1.41323996       1.40314710       1.36574316    
   3.70000005E-02  0.181869641      0.332813561      0.487469226      0.636993766      0.778465152      0.909698009       1.02883458       1.13416278       1.22428751       1.29789424       1.35409307       1.39192867       1.41121244       1.41100860       1.39313519       1.34726644    
   3.79999988E-02  0.186755627      0.341625422      0.500062764      0.652872384      0.796949148      0.929958522       1.04991651       1.15501058       1.24376798       1.31482923       1.36728203       1.40018725       1.41339099       1.40604389       1.38002527       1.32538414    
   3.90000008E-02  0.191639259      0.350422740      0.512610376      0.668645978      0.815233827      0.949885547       1.07048750       1.17512465       1.26225019       1.33046186       1.37883365       1.40645158       1.41320753       1.39835525       1.36384618       1.30015159    
   3.99999991E-02  0.196520478      0.359205097      0.525110483      0.684311569      0.833314657      0.969471931       1.09053707       1.19449294       1.27971923       1.34477746       1.38873434       1.41071272       1.41066229       1.38795745       1.34463418       1.27163231    
   4.10000011E-02  0.201399237      0.367972016      0.537562549      0.699867129      0.851187170      0.988710701       1.11005569       1.21310270       1.29616117       1.35776150       1.39697206       1.41296446       1.40575993       1.37487078       1.32243180       1.23989868    
   4.19999994E-02  0.206275433      0.376723230      0.549965084      0.715309620      0.868846774       1.00759506       1.12903368       1.23094213       1.31156254       1.36940098       1.40353692       1.41320360       1.39850819       1.35912049       1.29728854       1.20503092    
   4.30000015E-02  0.211149052      0.385458410      0.562316895      0.730636835      0.886289239       1.02611792       1.14746225       1.24800014       1.32591093       1.37968433       1.40842128       1.41142988       1.38891947       1.34073734       1.26926017       1.16711676    
   4.39999998E-02  0.216020018      0.394177228      0.574616909      0.745846391      0.903509974       1.04427266       1.16533184       1.26426578       1.33919513       1.38860178       1.41161895       1.40764594       1.37700987       1.31975651       1.23840904       1.12625241    
   4.50000018E-02  0.220888257      0.402879059      0.586863935      0.760935605      0.920504808       1.06205332       1.18263412       1.27972901       1.35140431       1.39614439       1.41312659       1.40185678       1.36279881       1.29621899       1.20480406       1.08254099    
   4.60000001E-02  0.225753725      0.411563754      0.599056900      0.775902212      0.937269509       1.07945275       1.19936037       1.29437923       1.36252868       1.40230441       1.41294193       1.39407122       1.34631073       1.27017021       1.16851974       1.03609312    
